rid,topic,query,rate,wid,batch,duration,query_mean
456111818179,238,george bush,3.0,AS2MFSWNC5CQI,blue,897,2.2976190476190474
488004806148,238,george bush,3.0,A3EYRDEQ7CXUMN,blue,195,2.2976190476190474
504787833453,238,george bush,4.0,A2BABL5AHUOYC7,blue,490,2.2976190476190474
510288039990,238,george bush,3.0,A1SISJL5ST2PWH,blue,242,2.2976190476190474
525537035055,238,george bush,3.0,A1JVO7FLPATHUB,blue,235,2.2976190476190474
525818829401,238,george bush,3.0,ALYR5CI2SM2JC,blue,237,2.2976190476190474
555055950372,238,george bush,2.0,A23RL1X2KB6Q34,blue,226,2.2976190476190474
561891576391,238,george bush,1.0,AIIOT9A7ARQZW,blue,346,2.2976190476190474
571066588442,238,george bush,2.0,A1OWM3QO7QAKBN,blue,386,2.2976190476190474
589771178574,238,george bush,2.0,A2LR1HKNOVDTJ8,blue,537,2.2976190476190474
605751604493,238,george bush,2.0,A1DMXEJGJY02E1,blue,140,2.2976190476190474
617989357467,238,george bush,3.0,A2VO8C41JJIQY9,blue,266,2.2976190476190474
635175562696,238,george bush,2.0,A19FWZXTGX663T,blue,448,2.2976190476190474
661207913281,238,george bush,2.0,A107RJSS561Y7R,blue,203,2.2976190476190474
679426052118,238,george bush,1.0,A1Q6VY3C3CEOA0,blue,674,2.2976190476190474
680244454229,238,george bush,2.0,A13V36GAF69NYE,blue,157,2.2976190476190474
684575667325,238,george bush,1.0,AGZ0KJNGENZ1J,blue,412,2.2976190476190474
716253124922,238,george bush,3.0,A35TUIBF05DKM4,blue,581,2.2976190476190474
736645325343,238,george bush,2.0,A3LGUYS3JU2C1T,blue,1063,2.2976190476190474
750076787476,238,george bush,3.0,A27VK38SRSSHV3,blue,282,2.2976190476190474
752186844218,238,george bush,2.0,A3TP7NJZHR6WZ1,blue,339,2.2976190476190474
762325464794,238,george bush,3.0,A28RL79ONUXTET,blue,203,2.2976190476190474
764593960251,238,george bush,4.0,A1VVR9MA1P9HWJ,blue,302,2.2976190476190474
765958483167,238,george bush,2.0,A2615YW1YERQBO,blue,324,2.2976190476190474
768131666118,238,george bush,3.0,A1G187YBG0DVMQ,blue,96,2.2976190476190474
770831056358,238,george bush,2.0,A3LT7W355XOAKF,blue,926,2.2976190476190474
777030117902,238,george bush,3.0,A2CY1TSQ3KKP5Q,blue,151,2.2976190476190474
806396902515,238,george bush,2.0,A2W121DQXNQK1,blue,259,2.2976190476190474
808769721444,238,george bush,2.0,AKR9067Q09RZS,blue,315,2.2976190476190474
816533928643,238,george bush,2.0,A2NEFRREWF33YP,blue,310,2.2976190476190474
825565621885,238,george bush,5.0,AX8NXTT8QMGHC,blue,187,2.2976190476190474
833989926171,238,george bush,5.0,A3P7AXWF57BHNX,blue,458,2.2976190476190474
836869887751,238,george bush,1.0,A1I8VAUT4V90YR,blue,206,2.2976190476190474
843887168262,238,george bush,3.0,A5WWHKD82I8UE,blue,174,2.2976190476190474
846031926502,238,george bush,2.0,A3L2XKXABNO0N5,blue,399,2.2976190476190474
853913585119,238,george bush,5.0,A1KZ0KE93WNN5O,blue,214,2.2976190476190474
870998947462,238,george bush,3.0,A3VL1CBZ3BGQK7,blue,184,2.2976190476190474
873374090692,238,george bush,2.0,A324M5ZRHX7RUV,blue,132,2.2976190476190474
877752216882,238,george bush,2.0,A1O57XVTTB1PNZ,blue,587,2.2976190476190474
882637110841,238,george bush,3.0,A34EHWOYRBL6OZ,blue,182,2.2976190476190474
897562647424,238,george bush,3.0,A2OVX9UW5WANQE,blue,195,2.2976190476190474
902602500561,238,george bush,2.0,A2FNQQTVE32XD9,blue,360,2.2976190476190474
902837276831,238,george bush,1.0,AURYD2FH3FUOQ,blue,256,2.2976190476190474
905644340161,238,george bush,2.0,A1H198MRIM37T1,blue,336,2.2976190476190474
908557928050,238,george bush,2.0,A2DVIKO21ME29J,blue,889,2.2976190476190474
918689734977,238,george bush,3.0,A28AXX4NCWPH1F,blue,238,2.2976190476190474
924377032299,238,george bush,2.0,A2VUF0V7HT51Q3,blue,194,2.2976190476190474
925662286928,238,george bush,1.0,A110KENBXU7SUJ,blue,91,2.2976190476190474
927005468471,238,george bush,2.0,A3HQXCWOIQKT4F,blue,356,2.2976190476190474
932014057110,238,george bush,2.0,A314XJY8V1YL12,blue,368,2.2976190476190474
947212223056,238,george bush,2.0,A1JO6AY55FG7QU,blue,224,2.2976190476190474
948095247335,238,george bush,2.0,A13XMRE3EKZ715,blue,211,2.2976190476190474
956482484331,238,george bush,2.0,A3V2XCDF45VN9X,blue,241,2.2976190476190474
976189905893,238,george bush,1.0,A21HYG0E8SK3ZZ,blue,206,2.2976190476190474
976386207551,238,george bush,2.0,A1YH2I4Y2SYAXJ,blue,328,2.2976190476190474
108954327646,244,history of old town scottsdale arizona,5.0,ALJ70B2J04YR7,blue,219,4.880952380952381
150148628698,244,history of old town scottsdale arizona,5.0,A11YS0T8MV3Q7C,blue,374,4.880952380952381
153747584274,244,history of old town scottsdale arizona,4.0,A1X1SOI48T1C6E,blue,149,4.880952380952381
165256510861,244,history of old town scottsdale arizona,5.0,AIEKCWYZTS41V,blue,390,4.880952380952381
167620356334,244,history of old town scottsdale arizona,5.0,A3B01L2TR8ZH4O,blue,142,4.880952380952381
171215504431,244,history of old town scottsdale arizona,5.0,A292TFDMNVS0TP,blue,2896,4.880952380952381
171985391038,244,history of old town scottsdale arizona,5.0,ACKG8OU1KHKO2,blue,284,4.880952380952381
177418083650,244,history of old town scottsdale arizona,5.0,A2FUPODRRCESB,blue,139,4.880952380952381
178307341132,244,history of old town scottsdale arizona,4.0,AK2YUQUFZN1L6,blue,346,4.880952380952381
182316364347,244,history of old town scottsdale arizona,4.0,A1VR49TB3Q4BV8,blue,183,4.880952380952381
185937756183,244,history of old town scottsdale arizona,4.0,A3MUW3RCHP2BBJ,blue,262,4.880952380952381
187501453235,244,history of old town scottsdale arizona,5.0,A2IP0EIWXDWAMJ,blue,439,4.880952380952381
234340892313,244,history of old town scottsdale arizona,5.0,A2R75YFKVALBXE,blue,361,4.880952380952381
258408043044,244,history of old town scottsdale arizona,5.0,A2S5GPVIUV8RJI,blue,327,4.880952380952381
268036707583,244,history of old town scottsdale arizona,5.0,A3AJR1PM02424Y,blue,341,4.880952380952381
281286385934,244,history of old town scottsdale arizona,4.0,AT0COJ1G23ZB0,blue,124,4.880952380952381
284179094713,244,history of old town scottsdale arizona,5.0,A1EN3FW93BSXQQ,blue,156,4.880952380952381
284862642269,244,history of old town scottsdale arizona,5.0,A2QX3YJXAAHHVV,blue,188,4.880952380952381
286768834991,244,history of old town scottsdale arizona,5.0,A2NHP55T9ZX86Q,blue,323,4.880952380952381
313827473972,244,history of old town scottsdale arizona,5.0,A3FKXJVH0K2E3E,blue,210,4.880952380952381
337219668808,244,history of old town scottsdale arizona,5.0,A1QEQOI98976S0,blue,218,4.880952380952381
349463741318,244,history of old town scottsdale arizona,5.0,A2BUHMLNE3LUU0,blue,313,4.880952380952381
351041054562,244,history of old town scottsdale arizona,5.0,A2JP9IKRHNLRPI,blue,104,4.880952380952381
356693205516,244,history of old town scottsdale arizona,5.0,AZ69TBTDH7AZS,blue,238,4.880952380952381
368422328261,244,history of old town scottsdale arizona,5.0,A3KP8KFGG6734Q,blue,477,4.880952380952381
397327328054,244,history of old town scottsdale arizona,5.0,A27O7H19C0WQ7T,blue,152,4.880952380952381
400690681324,244,history of old town scottsdale arizona,5.0,A1Z3O9QS22DM8R,blue,360,4.880952380952381
421933276113,244,history of old town scottsdale arizona,5.0,AA4O2W236E3FW,blue,522,4.880952380952381
438597324816,244,history of old town scottsdale arizona,5.0,AGB7LZLNYF6YF,blue,201,4.880952380952381
456111818179,244,history of old town scottsdale arizona,5.0,AS2MFSWNC5CQI,blue,897,4.880952380952381
488004806148,244,history of old town scottsdale arizona,5.0,A3EYRDEQ7CXUMN,blue,195,4.880952380952381
504787833453,244,history of old town scottsdale arizona,5.0,A2BABL5AHUOYC7,blue,490,4.880952380952381
510288039990,244,history of old town scottsdale arizona,5.0,A1SISJL5ST2PWH,blue,242,4.880952380952381
525537035055,244,history of old town scottsdale arizona,5.0,A1JVO7FLPATHUB,blue,235,4.880952380952381
525818829401,244,history of old town scottsdale arizona,5.0,ALYR5CI2SM2JC,blue,237,4.880952380952381
555055950372,244,history of old town scottsdale arizona,5.0,A23RL1X2KB6Q34,blue,226,4.880952380952381
561891576391,244,history of old town scottsdale arizona,5.0,AIIOT9A7ARQZW,blue,346,4.880952380952381
571066588442,244,history of old town scottsdale arizona,4.0,A1OWM3QO7QAKBN,blue,386,4.880952380952381
589771178574,244,history of old town scottsdale arizona,5.0,A2LR1HKNOVDTJ8,blue,537,4.880952380952381
605751604493,244,history of old town scottsdale arizona,5.0,A1DMXEJGJY02E1,blue,140,4.880952380952381
617989357467,244,history of old town scottsdale arizona,5.0,A2VO8C41JJIQY9,blue,266,4.880952380952381
635175562696,244,history of old town scottsdale arizona,5.0,A19FWZXTGX663T,blue,448,4.880952380952381
661207913281,244,history of old town scottsdale arizona,5.0,A107RJSS561Y7R,blue,203,4.880952380952381
679426052118,244,history of old town scottsdale arizona,5.0,A1Q6VY3C3CEOA0,blue,674,4.880952380952381
680244454229,244,history of old town scottsdale arizona,5.0,A13V36GAF69NYE,blue,157,4.880952380952381
684575667325,244,history of old town scottsdale arizona,5.0,AGZ0KJNGENZ1J,blue,412,4.880952380952381
716253124922,244,history of old town scottsdale arizona,5.0,A35TUIBF05DKM4,blue,581,4.880952380952381
736645325343,244,history of old town scottsdale arizona,5.0,A3LGUYS3JU2C1T,blue,1063,4.880952380952381
750076787476,244,history of old town scottsdale arizona,5.0,A27VK38SRSSHV3,blue,282,4.880952380952381
752186844218,244,history of old town scottsdale arizona,5.0,A3TP7NJZHR6WZ1,blue,339,4.880952380952381
762325464794,244,history of old town scottsdale arizona,5.0,A28RL79ONUXTET,blue,203,4.880952380952381
764593960251,244,history of old town scottsdale arizona,5.0,A1VVR9MA1P9HWJ,blue,302,4.880952380952381
765958483167,244,history of old town scottsdale arizona,5.0,A2615YW1YERQBO,blue,324,4.880952380952381
768131666118,244,history of old town scottsdale arizona,5.0,A1G187YBG0DVMQ,blue,96,4.880952380952381
770831056358,244,history of old town scottsdale arizona,5.0,A3LT7W355XOAKF,blue,926,4.880952380952381
777030117902,244,history of old town scottsdale arizona,5.0,A2CY1TSQ3KKP5Q,blue,151,4.880952380952381
806396902515,244,history of old town scottsdale arizona,5.0,A2W121DQXNQK1,blue,259,4.880952380952381
808769721444,244,history of old town scottsdale arizona,5.0,AKR9067Q09RZS,blue,315,4.880952380952381
816533928643,244,history of old town scottsdale arizona,5.0,A2NEFRREWF33YP,blue,310,4.880952380952381
825565621885,244,history of old town scottsdale arizona,5.0,AX8NXTT8QMGHC,blue,187,4.880952380952381
833989926171,244,history of old town scottsdale arizona,5.0,A3P7AXWF57BHNX,blue,458,4.880952380952381
836869887751,244,history of old town scottsdale arizona,5.0,A1I8VAUT4V90YR,blue,206,4.880952380952381
843887168262,244,history of old town scottsdale arizona,5.0,A5WWHKD82I8UE,blue,174,4.880952380952381
846031926502,244,history of old town scottsdale arizona,5.0,A3L2XKXABNO0N5,blue,399,4.880952380952381
853913585119,244,history of old town scottsdale arizona,5.0,A1KZ0KE93WNN5O,blue,214,4.880952380952381
870998947462,244,history of old town scottsdale arizona,5.0,A3VL1CBZ3BGQK7,blue,184,4.880952380952381
873374090692,244,history of old town scottsdale arizona,5.0,A324M5ZRHX7RUV,blue,132,4.880952380952381
877752216882,244,history of old town scottsdale arizona,5.0,A1O57XVTTB1PNZ,blue,587,4.880952380952381
882637110841,244,history of old town scottsdale arizona,5.0,A34EHWOYRBL6OZ,blue,182,4.880952380952381
897562647424,244,history of old town scottsdale arizona,5.0,A2OVX9UW5WANQE,blue,195,4.880952380952381
902602500561,244,history of old town scottsdale arizona,5.0,A2FNQQTVE32XD9,blue,360,4.880952380952381
902837276831,244,history of old town scottsdale arizona,5.0,AURYD2FH3FUOQ,blue,256,4.880952380952381
905644340161,244,history of old town scottsdale arizona,5.0,A1H198MRIM37T1,blue,336,4.880952380952381
908557928050,244,history of old town scottsdale arizona,3.0,A2DVIKO21ME29J,blue,889,4.880952380952381
918689734977,244,history of old town scottsdale arizona,5.0,A28AXX4NCWPH1F,blue,238,4.880952380952381
924377032299,244,history of old town scottsdale arizona,5.0,A2VUF0V7HT51Q3,blue,194,4.880952380952381
925662286928,244,history of old town scottsdale arizona,4.0,A110KENBXU7SUJ,blue,91,4.880952380952381
927005468471,244,history of old town scottsdale arizona,5.0,A3HQXCWOIQKT4F,blue,356,4.880952380952381
932014057110,244,history of old town scottsdale arizona,5.0,A314XJY8V1YL12,blue,368,4.880952380952381
947212223056,244,history of old town scottsdale arizona,5.0,A1JO6AY55FG7QU,blue,224,4.880952380952381
948095247335,244,history of old town scottsdale arizona,4.0,A13XMRE3EKZ715,blue,211,4.880952380952381
956482484331,244,history of old town scottsdale arizona,5.0,A3V2XCDF45VN9X,blue,241,4.880952380952381
976189905893,244,history of old town scottsdale arizona,5.0,A21HYG0E8SK3ZZ,blue,206,4.880952380952381
976386207551,244,history of old town scottsdale arizona,5.0,A1YH2I4Y2SYAXJ,blue,328,4.880952380952381
108954327646,244,old town scottsdale history,5.0,ALJ70B2J04YR7,blue,219,4.654761904761905
150148628698,244,old town scottsdale history,5.0,A11YS0T8MV3Q7C,blue,374,4.654761904761905
153747584274,244,old town scottsdale history,5.0,A1X1SOI48T1C6E,blue,149,4.654761904761905
165256510861,244,old town scottsdale history,5.0,AIEKCWYZTS41V,blue,390,4.654761904761905
167620356334,244,old town scottsdale history,5.0,A3B01L2TR8ZH4O,blue,142,4.654761904761905
171215504431,244,old town scottsdale history,5.0,A292TFDMNVS0TP,blue,2896,4.654761904761905
171985391038,244,old town scottsdale history,5.0,ACKG8OU1KHKO2,blue,284,4.654761904761905
177418083650,244,old town scottsdale history,5.0,A2FUPODRRCESB,blue,139,4.654761904761905
178307341132,244,old town scottsdale history,4.0,AK2YUQUFZN1L6,blue,346,4.654761904761905
182316364347,244,old town scottsdale history,4.0,A1VR49TB3Q4BV8,blue,183,4.654761904761905
185937756183,244,old town scottsdale history,4.0,A3MUW3RCHP2BBJ,blue,262,4.654761904761905
187501453235,244,old town scottsdale history,5.0,A2IP0EIWXDWAMJ,blue,439,4.654761904761905
234340892313,244,old town scottsdale history,5.0,A2R75YFKVALBXE,blue,361,4.654761904761905
258408043044,244,old town scottsdale history,5.0,A2S5GPVIUV8RJI,blue,327,4.654761904761905
268036707583,244,old town scottsdale history,4.0,A3AJR1PM02424Y,blue,341,4.654761904761905
281286385934,244,old town scottsdale history,5.0,AT0COJ1G23ZB0,blue,124,4.654761904761905
284179094713,244,old town scottsdale history,5.0,A1EN3FW93BSXQQ,blue,156,4.654761904761905
284862642269,244,old town scottsdale history,5.0,A2QX3YJXAAHHVV,blue,188,4.654761904761905
286768834991,244,old town scottsdale history,5.0,A2NHP55T9ZX86Q,blue,323,4.654761904761905
313827473972,244,old town scottsdale history,5.0,A3FKXJVH0K2E3E,blue,210,4.654761904761905
337219668808,244,old town scottsdale history,4.0,A1QEQOI98976S0,blue,218,4.654761904761905
349463741318,244,old town scottsdale history,3.0,A2BUHMLNE3LUU0,blue,313,4.654761904761905
351041054562,244,old town scottsdale history,5.0,A2JP9IKRHNLRPI,blue,104,4.654761904761905
356693205516,244,old town scottsdale history,5.0,AZ69TBTDH7AZS,blue,238,4.654761904761905
368422328261,244,old town scottsdale history,4.0,A3KP8KFGG6734Q,blue,477,4.654761904761905
397327328054,244,old town scottsdale history,5.0,A27O7H19C0WQ7T,blue,152,4.654761904761905
400690681324,244,old town scottsdale history,5.0,A1Z3O9QS22DM8R,blue,360,4.654761904761905
421933276113,244,old town scottsdale history,4.0,AA4O2W236E3FW,blue,522,4.654761904761905
438597324816,244,old town scottsdale history,5.0,AGB7LZLNYF6YF,blue,201,4.654761904761905
456111818179,244,old town scottsdale history,4.0,AS2MFSWNC5CQI,blue,897,4.654761904761905
488004806148,244,old town scottsdale history,5.0,A3EYRDEQ7CXUMN,blue,195,4.654761904761905
504787833453,244,old town scottsdale history,3.0,A2BABL5AHUOYC7,blue,490,4.654761904761905
510288039990,244,old town scottsdale history,5.0,A1SISJL5ST2PWH,blue,242,4.654761904761905
525537035055,244,old town scottsdale history,5.0,A1JVO7FLPATHUB,blue,235,4.654761904761905
525818829401,244,old town scottsdale history,5.0,ALYR5CI2SM2JC,blue,237,4.654761904761905
555055950372,244,old town scottsdale history,5.0,A23RL1X2KB6Q34,blue,226,4.654761904761905
561891576391,244,old town scottsdale history,5.0,AIIOT9A7ARQZW,blue,346,4.654761904761905
571066588442,244,old town scottsdale history,4.0,A1OWM3QO7QAKBN,blue,386,4.654761904761905
589771178574,244,old town scottsdale history,5.0,A2LR1HKNOVDTJ8,blue,537,4.654761904761905
605751604493,244,old town scottsdale history,5.0,A1DMXEJGJY02E1,blue,140,4.654761904761905
617989357467,244,old town scottsdale history,5.0,A2VO8C41JJIQY9,blue,266,4.654761904761905
635175562696,244,old town scottsdale history,5.0,A19FWZXTGX663T,blue,448,4.654761904761905
661207913281,244,old town scottsdale history,4.0,A107RJSS561Y7R,blue,203,4.654761904761905
679426052118,244,old town scottsdale history,5.0,A1Q6VY3C3CEOA0,blue,674,4.654761904761905
680244454229,244,old town scottsdale history,4.0,A13V36GAF69NYE,blue,157,4.654761904761905
684575667325,244,old town scottsdale history,5.0,AGZ0KJNGENZ1J,blue,412,4.654761904761905
716253124922,244,old town scottsdale history,5.0,A35TUIBF05DKM4,blue,581,4.654761904761905
736645325343,244,old town scottsdale history,5.0,A3LGUYS3JU2C1T,blue,1063,4.654761904761905
750076787476,244,old town scottsdale history,5.0,A27VK38SRSSHV3,blue,282,4.654761904761905
752186844218,244,old town scottsdale history,4.0,A3TP7NJZHR6WZ1,blue,339,4.654761904761905
762325464794,244,old town scottsdale history,5.0,A28RL79ONUXTET,blue,203,4.654761904761905
764593960251,244,old town scottsdale history,5.0,A1VVR9MA1P9HWJ,blue,302,4.654761904761905
765958483167,244,old town scottsdale history,4.0,A2615YW1YERQBO,blue,324,4.654761904761905
768131666118,244,old town scottsdale history,5.0,A1G187YBG0DVMQ,blue,96,4.654761904761905
770831056358,244,old town scottsdale history,4.0,A3LT7W355XOAKF,blue,926,4.654761904761905
777030117902,244,old town scottsdale history,5.0,A2CY1TSQ3KKP5Q,blue,151,4.654761904761905
806396902515,244,old town scottsdale history,4.0,A2W121DQXNQK1,blue,259,4.654761904761905
808769721444,244,old town scottsdale history,5.0,AKR9067Q09RZS,blue,315,4.654761904761905
816533928643,244,old town scottsdale history,3.0,A2NEFRREWF33YP,blue,310,4.654761904761905
825565621885,244,old town scottsdale history,5.0,AX8NXTT8QMGHC,blue,187,4.654761904761905
833989926171,244,old town scottsdale history,5.0,A3P7AXWF57BHNX,blue,458,4.654761904761905
836869887751,244,old town scottsdale history,4.0,A1I8VAUT4V90YR,blue,206,4.654761904761905
843887168262,244,old town scottsdale history,5.0,A5WWHKD82I8UE,blue,174,4.654761904761905
846031926502,244,old town scottsdale history,5.0,A3L2XKXABNO0N5,blue,399,4.654761904761905
853913585119,244,old town scottsdale history,5.0,A1KZ0KE93WNN5O,blue,214,4.654761904761905
870998947462,244,old town scottsdale history,5.0,A3VL1CBZ3BGQK7,blue,184,4.654761904761905
873374090692,244,old town scottsdale history,4.0,A324M5ZRHX7RUV,blue,132,4.654761904761905
877752216882,244,old town scottsdale history,4.0,A1O57XVTTB1PNZ,blue,587,4.654761904761905
882637110841,244,old town scottsdale history,5.0,A34EHWOYRBL6OZ,blue,182,4.654761904761905
897562647424,244,old town scottsdale history,5.0,A2OVX9UW5WANQE,blue,195,4.654761904761905
902602500561,244,old town scottsdale history,4.0,A2FNQQTVE32XD9,blue,360,4.654761904761905
902837276831,244,old town scottsdale history,5.0,AURYD2FH3FUOQ,blue,256,4.654761904761905
905644340161,244,old town scottsdale history,5.0,A1H198MRIM37T1,blue,336,4.654761904761905
908557928050,244,old town scottsdale history,4.0,A2DVIKO21ME29J,blue,889,4.654761904761905
918689734977,244,old town scottsdale history,5.0,A28AXX4NCWPH1F,blue,238,4.654761904761905
924377032299,244,old town scottsdale history,5.0,A2VUF0V7HT51Q3,blue,194,4.654761904761905
925662286928,244,old town scottsdale history,4.0,A110KENBXU7SUJ,blue,91,4.654761904761905
927005468471,244,old town scottsdale history,5.0,A3HQXCWOIQKT4F,blue,356,4.654761904761905
932014057110,244,old town scottsdale history,5.0,A314XJY8V1YL12,blue,368,4.654761904761905
947212223056,244,old town scottsdale history,5.0,A1JO6AY55FG7QU,blue,224,4.654761904761905
948095247335,244,old town scottsdale history,4.0,A13XMRE3EKZ715,blue,211,4.654761904761905
956482484331,244,old town scottsdale history,4.0,A3V2XCDF45VN9X,blue,241,4.654761904761905
976189905893,244,old town scottsdale history,5.0,A21HYG0E8SK3ZZ,blue,206,4.654761904761905
976386207551,244,old town scottsdale history,5.0,A1YH2I4Y2SYAXJ,blue,328,4.654761904761905
108954327646,244,info on old town scottsdale,4.0,ALJ70B2J04YR7,blue,219,4.059523809523809
150148628698,244,info on old town scottsdale,5.0,A11YS0T8MV3Q7C,blue,374,4.059523809523809
153747584274,244,info on old town scottsdale,3.0,A1X1SOI48T1C6E,blue,149,4.059523809523809
165256510861,244,info on old town scottsdale,5.0,AIEKCWYZTS41V,blue,390,4.059523809523809
167620356334,244,info on old town scottsdale,5.0,A3B01L2TR8ZH4O,blue,142,4.059523809523809
171215504431,244,info on old town scottsdale,4.0,A292TFDMNVS0TP,blue,2896,4.059523809523809
171985391038,244,info on old town scottsdale,5.0,ACKG8OU1KHKO2,blue,284,4.059523809523809
177418083650,244,info on old town scottsdale,4.0,A2FUPODRRCESB,blue,139,4.059523809523809
178307341132,244,info on old town scottsdale,3.0,AK2YUQUFZN1L6,blue,346,4.059523809523809
182316364347,244,info on old town scottsdale,4.0,A1VR49TB3Q4BV8,blue,183,4.059523809523809
185937756183,244,info on old town scottsdale,4.0,A3MUW3RCHP2BBJ,blue,262,4.059523809523809
187501453235,244,info on old town scottsdale,4.0,A2IP0EIWXDWAMJ,blue,439,4.059523809523809
234340892313,244,info on old town scottsdale,4.0,A2R75YFKVALBXE,blue,361,4.059523809523809
258408043044,244,info on old town scottsdale,5.0,A2S5GPVIUV8RJI,blue,327,4.059523809523809
268036707583,244,info on old town scottsdale,4.0,A3AJR1PM02424Y,blue,341,4.059523809523809
281286385934,244,info on old town scottsdale,3.0,AT0COJ1G23ZB0,blue,124,4.059523809523809
284179094713,244,info on old town scottsdale,5.0,A1EN3FW93BSXQQ,blue,156,4.059523809523809
284862642269,244,info on old town scottsdale,4.0,A2QX3YJXAAHHVV,blue,188,4.059523809523809
286768834991,244,info on old town scottsdale,5.0,A2NHP55T9ZX86Q,blue,323,4.059523809523809
313827473972,244,info on old town scottsdale,5.0,A3FKXJVH0K2E3E,blue,210,4.059523809523809
337219668808,244,info on old town scottsdale,3.0,A1QEQOI98976S0,blue,218,4.059523809523809
349463741318,244,info on old town scottsdale,3.0,A2BUHMLNE3LUU0,blue,313,4.059523809523809
351041054562,244,info on old town scottsdale,5.0,A2JP9IKRHNLRPI,blue,104,4.059523809523809
356693205516,244,info on old town scottsdale,5.0,AZ69TBTDH7AZS,blue,238,4.059523809523809
368422328261,244,info on old town scottsdale,4.0,A3KP8KFGG6734Q,blue,477,4.059523809523809
397327328054,244,info on old town scottsdale,5.0,A27O7H19C0WQ7T,blue,152,4.059523809523809
400690681324,244,info on old town scottsdale,4.0,A1Z3O9QS22DM8R,blue,360,4.059523809523809
421933276113,244,info on old town scottsdale,3.0,AA4O2W236E3FW,blue,522,4.059523809523809
438597324816,244,info on old town scottsdale,4.0,AGB7LZLNYF6YF,blue,201,4.059523809523809
456111818179,244,info on old town scottsdale,4.0,AS2MFSWNC5CQI,blue,897,4.059523809523809
488004806148,244,info on old town scottsdale,4.0,A3EYRDEQ7CXUMN,blue,195,4.059523809523809
504787833453,244,info on old town scottsdale,3.0,A2BABL5AHUOYC7,blue,490,4.059523809523809
510288039990,244,info on old town scottsdale,5.0,A1SISJL5ST2PWH,blue,242,4.059523809523809
525537035055,244,info on old town scottsdale,4.0,A1JVO7FLPATHUB,blue,235,4.059523809523809
525818829401,244,info on old town scottsdale,5.0,ALYR5CI2SM2JC,blue,237,4.059523809523809
555055950372,244,info on old town scottsdale,4.0,A23RL1X2KB6Q34,blue,226,4.059523809523809
561891576391,244,info on old town scottsdale,5.0,AIIOT9A7ARQZW,blue,346,4.059523809523809
571066588442,244,info on old town scottsdale,4.0,A1OWM3QO7QAKBN,blue,386,4.059523809523809
589771178574,244,info on old town scottsdale,5.0,A2LR1HKNOVDTJ8,blue,537,4.059523809523809
605751604493,244,info on old town scottsdale,4.0,A1DMXEJGJY02E1,blue,140,4.059523809523809
617989357467,244,info on old town scottsdale,4.0,A2VO8C41JJIQY9,blue,266,4.059523809523809
635175562696,244,info on old town scottsdale,4.0,A19FWZXTGX663T,blue,448,4.059523809523809
661207913281,244,info on old town scottsdale,4.0,A107RJSS561Y7R,blue,203,4.059523809523809
679426052118,244,info on old town scottsdale,4.0,A1Q6VY3C3CEOA0,blue,674,4.059523809523809
680244454229,244,info on old town scottsdale,3.0,A13V36GAF69NYE,blue,157,4.059523809523809
684575667325,244,info on old town scottsdale,4.0,AGZ0KJNGENZ1J,blue,412,4.059523809523809
716253124922,244,info on old town scottsdale,5.0,A35TUIBF05DKM4,blue,581,4.059523809523809
736645325343,244,info on old town scottsdale,4.0,A3LGUYS3JU2C1T,blue,1063,4.059523809523809
750076787476,244,info on old town scottsdale,4.0,A27VK38SRSSHV3,blue,282,4.059523809523809
752186844218,244,info on old town scottsdale,3.0,A3TP7NJZHR6WZ1,blue,339,4.059523809523809
762325464794,244,info on old town scottsdale,5.0,A28RL79ONUXTET,blue,203,4.059523809523809
764593960251,244,info on old town scottsdale,3.0,A1VVR9MA1P9HWJ,blue,302,4.059523809523809
765958483167,244,info on old town scottsdale,3.0,A2615YW1YERQBO,blue,324,4.059523809523809
768131666118,244,info on old town scottsdale,5.0,A1G187YBG0DVMQ,blue,96,4.059523809523809
770831056358,244,info on old town scottsdale,4.0,A3LT7W355XOAKF,blue,926,4.059523809523809
777030117902,244,info on old town scottsdale,4.0,A2CY1TSQ3KKP5Q,blue,151,4.059523809523809
806396902515,244,info on old town scottsdale,4.0,A2W121DQXNQK1,blue,259,4.059523809523809
808769721444,244,info on old town scottsdale,4.0,AKR9067Q09RZS,blue,315,4.059523809523809
816533928643,244,info on old town scottsdale,1.0,A2NEFRREWF33YP,blue,310,4.059523809523809
825565621885,244,info on old town scottsdale,5.0,AX8NXTT8QMGHC,blue,187,4.059523809523809
833989926171,244,info on old town scottsdale,5.0,A3P7AXWF57BHNX,blue,458,4.059523809523809
836869887751,244,info on old town scottsdale,4.0,A1I8VAUT4V90YR,blue,206,4.059523809523809
843887168262,244,info on old town scottsdale,5.0,A5WWHKD82I8UE,blue,174,4.059523809523809
846031926502,244,info on old town scottsdale,5.0,A3L2XKXABNO0N5,blue,399,4.059523809523809
853913585119,244,info on old town scottsdale,5.0,A1KZ0KE93WNN5O,blue,214,4.059523809523809
870998947462,244,info on old town scottsdale,1.0,A3VL1CBZ3BGQK7,blue,184,4.059523809523809
873374090692,244,info on old town scottsdale,4.0,A324M5ZRHX7RUV,blue,132,4.059523809523809
877752216882,244,info on old town scottsdale,4.0,A1O57XVTTB1PNZ,blue,587,4.059523809523809
882637110841,244,info on old town scottsdale,4.0,A34EHWOYRBL6OZ,blue,182,4.059523809523809
